Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5
,,,,,,,7630,96.06114059,105.2629002,94.43238647,41.29313115,7.253965013
,,,,,,,7631,94.72185264,105.1014499,90.63695461,37.90031516,6.657948974
,,,,,,,7632,93.74730694,105.2437451,88.43296174,34.77956461,6.109726675
,,,,,,,7633,92.97222966,103.4787369,83.20823751,33.36482436,5.861199232
,,,,,,,7634,92.73571711,102.162506,81.96811618,31.93087949,5.609298114
,,,,,,,7635,92.20570103,101.9955827,77.34393496,31.11468319,5.465916897
,,,,,,,7636,92.04897584,100.8791124,79.54492511,30.86822392,5.422621392
,,,,,,,7637,92.5191514,103.6347144,79.21462646,30.99625471,5.445112564
,,,,,,,7638,94.06360686,105.5255991,82.6287135,32.99673583,5.796537115
,,,,,,,7639,99.91658016,110.730321,81.57175779,31.28752476,5.496279978
,,,,,,,7640,100.6831088,113.0699831,85.33415978,30.52894232,5.363019789
,,,,,,,7641,101.7374419,113.847134,88.79929298,31.49237403,5.532265852
,,,,,,,7642,101.2216735,113.9155451,89.54396632,30.95144393,5.437240654
,,,,,,,7643,100.4893395,118.7727382,90.46279713,31.37714632,5.512023798
,,,,,,,7644,101.3527528,116.4549678,88.77827398,30.37850614,5.336592662
,,,,,,,7645,98.16410763,117.0515132,86.10285484,29.87918605,5.248877094
,,,,,,,7646,94.53378242,115.3384975,86.89256891,28.89014818,5.075132796
,,,,,,,7647,96.51421886,114.588711,87.61322053,27.53622256,4.83728866
,,,,,,,7648,96.31475044,114.796681,86.52623767,29.33505519,5.153289617
,,,,,,,7649,95.69354879,114.1973991,86.02178154,29.69674217,5.216827175
,,,,,,,7650,96.16942345,110.2651251,89.44187401,35.88062942,6.303150748
,,,,,,,7651,103.3901802,114.3095935,93.86487332,45.04763412,7.91351861
,,,,,,,7652,105.4675013,113.5543341,93.37242804,46.35674896,8.143490836
,,,,,,,7653,99.702864,109.2334846,93.12019998,45.674985,8.023725349
,,,,,,,7654,94.51383558,109.1678099,90.12649305,42.6758637,7.496869663
,,,,,,,7655,93.2315386,108.8585914,82.90196057,39.41107851,6.923344795
,,,,,,,7656,92.25984245,107.8296874,82.44254516,36.28072564,6.373435658
,,,,,,,7657,94.86433008,103.4787369,74.78562172,33.36482436,5.861199232
,,,,,,,7658,94.60217159,102.162506,76.8334734,31.93087949,5.609298114
,,,,,,,7659,94.04081047,101.9955827,77.71326892,31.11468319,5.465916897
,,,,,,,7660,93.88978438,100.8791124,78.63209973,30.86822392,5.422621392
,,,,,,,7661,94.37705723,103.6347144,80.28359302,30.99625471,5.445112564
,,,,,,,7662,96.0440433,105.5255991,82.77284382,32.99673583,5.796537115
,,,,,,,7663,102.2275643,110.730321,86.35208019,31.28752476,5.496279978
,,,,,,,7664,102.999792,113.0699831,88.89838258,30.52894232,5.363019789
,,,,,,,7665,104.1225142,113.847134,87.24088386,31.49237403,5.532265852
,,,,,,,7666,103.6209936,113.9155451,88.58610021,30.95144393,5.437240654
,,,,,,,7667,102.8459164,118.7727382,87.41203862,31.37714632,5.512023798
,,,,,,,7668,103.7492233,116.4549678,87.42404948,30.37850614,5.336592662
,,,,,,,7669,100.6346665,117.0515132,82.67975965,29.87918605,5.248877094
,,,,,,,7670,96.87896111,115.3384975,83.466471,28.89014818,5.075132796
,,,,,,,7671,98.92493717,114.588711,84.78166021,27.53622256,4.83728866
,,,,,,,7672,98.62858409,114.796681,83.88985383,29.33505519,5.153289617
,,,,,,,7673,98.01593109,114.1973991,83.65564205,29.69674217,5.216827175
,,,,,,,7674,98.52030123,110.2651251,84.65854889,35.88062942,6.303150748
,,,,,,,7675,106.0573579,114.3095935,88.49001333,45.04763412,7.91351861
,,,,,,,7676,108.2116168,113.5543341,92.36952121,46.35674896,8.143490836
,,,,,,,7677,102.298803,109.2334846,90.45378899,45.674985,8.023725349
,,,,,,,7678,96.91885479,109.1678099,88.65215994,42.6758637,7.496869663
,,,,,,,7679,95.55107135,108.8585914,84.41532897,39.41107851,6.923344795
,,,,,,,7680,94.40555272,107.8296874,82.44855059,36.28072564,6.373435658
,,,,,,,7681,90.73533383,104.1765309,75.72847425,31.5691925,5.545760555
,,,,,,,7682,90.49597173,102.2199714,77.56613588,30.1288461,5.292734878
,,,,,,,7683,89.96880519,102.8083074,77.04066074,29.53990445,5.189275491
,,,,,,,7684,89.81208001,102.0065285,76.26295753,29.34785826,5.155538734
,,,,,,,7685,90.27655647,103.8727853,73.5274841,29.96240607,5.263496356
,,,,,,,7686,91.74692366,106.6037592,79.00143368,31.65561329,5.560942096
,,,,,,,7687,97.41752584,111.9398305,78.63209973,30.32409305,5.327033915
,,,,,,,7688,98.18690402,115.6559253,83.96492171,29.32865365,5.152165058
,,,,,,,7689,99.31532536,114.1618253,84.62251631,30.05202762,5.279240176
,,,,,,,7690,98.90499032,115.5382581,85.16600774,29.84397758,5.242692022
,,,,,,,7691,97.9817365,118.991654,85.616415,30.10323994,5.288236644
,,,,,,,7692,98.78245972,117.1828626,85.04289642,29.24543363,5.137545797
,,,,,,,7693,95.94430909,118.3048058,87.33096531,29.22622901,5.134172121
,,,,,,,7694,92.50490365,116.315409,87.89247303,28.00033418,4.918819156
,,,,,,,7695,94.30296896,115.311133,84.34026109,26.14708847,4.593259452
,,,,,,,7696,94.04366002,115.6942356,84.90477153,27.62904488,4.853594759
,,,,,,,7697,93.46520161,114.97455,88.25580155,28.28200192,4.968299733
,,,,,,,7698,93.96387265,110.7193752,89.38782514,34.78596615,6.110851233
,,,,,,,7699,100.9965592,115.4342731,90.85014738,43.80573544,7.695354249
,,,,,,,7700,103.0482343,113.1219755,91.49873384,44.92920563,7.892714277
,,,,,,,7701,97.61129516,109.2690584,92.59772755,44.0105847,7.731340123
,,,,,,,7702,92.61888561,109.523548,89.67008035,41.13309266,7.225851049
,,,,,,,7703,91.35653547,109.0501427,87.78437529,37.34978276,6.561236938
,,,,,,,7704,90.32214925,108.8750101,84.25017964,34.52030226,6.064182053
,,,,,,,7705,94.69335715,107.3179718,76.87851412,31.5691925,5.545760555
,,,,,,,7706,94.4511455,105.3066834,76.92055214,30.1288461,5.292734878
,,,,,,,7707,93.89263393,105.8786008,77.90243997,29.53990445,5.189275491
,,,,,,,7708,93.73590875,105.0494574,76.71636751,29.34785826,5.155538734
,,,,,,,7709,94.2288807,106.9567608,77.14875848,29.96240607,5.263496356
,,,,,,,7710,95.87876947,109.7889833,81.95310261,31.65561329,5.560942096
,,,,,,,7711,102.0109985,115.2673499,86.1148657,30.32409305,5.327033915
,,,,,,,7712,102.7575803,119.1366857,90.3967374,29.32865365,5.152165058
,,,,,,,7713,103.9486918,117.5960661,93.18325699,30.05202762,5.279240176
,,,,,,,7714,103.4927639,119.0463829,92.24640989,29.84397758,5.242692022
,,,,,,,7715,102.5039705,122.6256554,90.4567917,30.10323994,5.288236644
,,,,,,,7716,103.3873306,120.8223369,89.54396632,29.24543363,5.137545797
,,,,,,,7717,100.460844,121.9305979,86.49020509,29.22622901,5.134172121
,,,,,,,7718,96.73078457,119.9001543,87.01868294,28.00033418,4.918819156
,,,,,,,7719,98.7283183,118.8712503,85.69448559,26.14708847,4.593259452
,,,,,,,7720,98.40916883,119.2680351,87.82341058,27.62904488,4.853594759
,,,,,,,7721,97.80506448,118.4498375,89.82021611,28.28200192,4.968299733
,,,,,,,7722,98.30658507,113.9976385,93.45650407,34.78596615,6.110851233
,,,,,,,7723,105.8350931,118.8794597,98.6602093,43.80573544,7.695354249
,,,,,,,7724,107.989352,116.4960145,101.1914981,44.92920563,7.892714277
,,,,,,,7725,102.1563255,112.506275,95.13201908,44.0105847,7.731340123
,,,,,,,7726,96.79917374,112.7662375,93.85286246,41.13309266,7.225851049
,,,,,,,7727,95.45133714,112.224421,91.31857093,37.34978276,6.561236938
,,,,,,,7728,94.30011942,112.0766529,86.51122409,34.52030226,6.064182053
,,,,,,,7729,90.93480225,105.2410087,77.57814674,31.79644716,5.585682384
,,,,,,,7730,89.8348764,103.1530997,76.72537566,30.29208535,5.321411122
,,,,,,,7731,89.14528558,103.809847,77.26586437,29.54630599,5.190400049
,,,,,,,7732,88.26762454,103.112053,78.1276436,29.2166267,5.132485283
,,,,,,,7733,88.48988935,104.9399995,81.09432609,29.21342593,5.131923004
,,,,,,,7734,89.2336216,107.6381361,83.18121307,30.94184162,5.435553816
,,,,,,,7735,94.6962067,113.1712316,88.29483685,29.37986596,5.161161526
,,,,,,,7736,96.52561705,116.805233,94.42938375,28.74291277,5.049267949
,,,,,,,7737,95.88446857,115.2372489,93.85886789,29.80556835,5.235944671
,,,,,,,7738,93.02352154,116.2469978,90.62794646,29.10459976,5.112805508
,,,,,,,7739,91.94069298,119.4158033,91.58881529,29.71274602,5.219638572
,,,,,,,7740,93.92112942,117.8040361,90.81111208,28.84853818,5.067823166
,,,,,,,7741,90.09133579,118.9834447,90.18654735,28.2211873,4.957616426
,,,,,,,7742,89.77788542,117.0898234,91.8890868,27.36018022,4.8063633
,,,,,,,7743,93.44240522,116.1402764,90.06643874,25.93583766,4.556149019
,,,,,,,7744,94.02086363,116.46865,90.39974012,27.66425335,4.859779831
,,,,,,,7745,93.67606822,115.92957,90.46279713,27.97472802,4.914320922
,,,,,,,7746,97.79081673,111.1216329,94.51646249,34.07219448,5.985462953
,,,,,,,7747,107.7072467,116.0472372,96.36012955,43.09196377,7.569965969
,,,,,,,7748,110.1778055,113.6446369,95.83165169,44.9964218,7.904522142
,,,,,,,7749,103.2989946,109.8245571,95.68451865,44.381874,7.79656452
,,,,,,,7750,94.65061392,110.0462093,95.45931502,41.36994962,7.267459716
,,,,,,,7751,92.58184147,109.6713161,89.2016568,38.00273979,6.675941911
,,,,,,,7752,94.37135814,109.6548974,87.40303047,35.0132208,6.150773062
,,,,,,,7753,87.63787425,105.8868101,83.0280746,31.79644716,5.585682384
,,,,,,,7754,86.50945292,103.8372114,83.73671536,30.29208535,5.321411122
,,,,,,,7755,85.79421616,104.5651063,79.06749342,29.54630599,5.190400049
,,,,,,,7756,84.95359925,103.6593424,80.24155501,29.2166267,5.132485283
,,,,,,,7757,85.15306767,104.9646275,81.59577951,29.21342593,5.131923004
,,,,,,,7758,85.85975578,107.1893588,79.51189525,30.94184162,5.435553816
,,,,,,,7759,91.02883736,113.1684951,83.95591356,29.37986596,5.161161526
,,,,,,,7760,92.84399996,115.0867444,88.10866851,28.74291277,5.049267949
,,,,,,,7761,92.28548839,114.3725317,90.75105778,29.80556835,5.235944671
,,,,,,,7762,89.64395663,115.5875141,90.52585415,29.10459976,5.112805508
,,,,,,,7763,88.59817221,120.0479225,91.88007865,29.71274602,5.219638572
,,,,,,,7764,90.37344113,118.5976057,92.2884479,28.84853818,5.067823166
,,,,,,,7765,86.82575284,119.1749959,89.83522968,28.2211873,4.957616426
,,,,,,,7766,86.46101059,117.4866082,91.77198091,27.36018022,4.8063633
,,,,,,,7767,90.02009707,117.6234306,90.05442788,25.93583766,4.556149019
,,,,,,,7768,90.42473301,118.0421069,87.15981055,27.66425335,4.859779831
,,,,,,,7769,90.15972497,117.0241487,90.12649305,27.97472802,4.914320922
,,,,,,,7770,94.26022573,112.8893776,92.88899092,34.07219448,5.985462953
,,,,,,,7771,103.8973999,116.2743623,96.68142006,43.09196377,7.569965969
,,,,,,,7772,106.2055344,113.4886594,100.2726673,44.9964218,7.904522142
,,,,,,,7773,99.73135948,109.0173053,97.79242464,44.381874,7.79656452
,,,,,,,7774,91.40782735,109.6685796,95.20408424,41.36994962,7.267459716
,,,,,,,7775,89.30770987,109.2225388,90.17153377,38.00273979,6.675941911
,,,,,,,7776,90.9262536,108.1060685,87.30694359,35.0132208,6.150773062
,,,,,,,7777,91.38218141,106.2972771,77.82136666,28.71410585,5.044207436
,,,,,,,7778,90.29650331,104.2422056,75.1219258,26.64320779,4.680412741
,,,,,,,7779,89.5955143,105.0056742,75.45222446,26.62400317,4.677039065
,,,,,,,7780,88.72355236,104.1108561,76.28998197,26.46716545,4.64948738
,,,,,,,7781,88.91447213,105.4188777,77.61718203,26.57599162,4.668604876
,,,,,,,7782,89.64110708,107.6381361,83.61660676,28.21798653,4.957054147
,,,,,,,7783,95.09229399,113.6829471,85.99175438,28.55406736,5.016093472
,,,,,,,7784,96.95874847,115.5902506,90.60993017,28.63088583,5.029588175
,,,,,,,7785,96.4173342,114.8815109,88.32786671,28.85493972,5.068947724
,,,,,,,7786,93.61337815,116.0882839,89.72412923,28.49005196,5.004847886
,,,,,,,7787,92.33108117,120.559638,92.02120626,28.39402887,4.987979508
,,,,,,,7788,94.25167709,119.0573287,88.62813822,27.60343873,4.849096525
,,,,,,,7789,90.57290955,119.683975,88.26781241,27.58743488,4.846285129
,,,,,,,7790,90.17397271,118.012006,87.5681798,25.94864074,4.558398137
,,,,,,,7791,93.86413844,118.1132546,86.14489285,23.98016732,4.212596378
,,,,,,,7792,94.38560588,118.5127758,86.29202589,25.30528601,4.445380001
,,,,,,,7793,94.07500506,117.5386007,89.51694189,26.31672927,4.623060254
,,,,,,,7794,97.99028515,113.3244726,91.85905965,33.44164283,5.874693935
,,,,,,,7795,107.9124142,116.7231396,95.63947793,39.97761476,7.022868228
,,,,,,,7796,110.3886721,113.9100722,97.90652781,41.56839735,7.302321031
,,,,,,,7797,103.5326576,109.4305088,95.57642091,40.96345186,7.196050247
,,,,,,,7798,94.77599407,110.111884,90.69700891,38.8285384,6.821009966
,,,,,,,7799,92.80410628,109.7342544,89.14760793,34.21302836,6.010203242
,,,,,,,7800,94.73610039,108.5630551,84.59849459,31.76443946,5.580059591
,,,,,,,7801,90.5586618,105.8293447,79.88423192,29.77356065,5.230321878
,,,,,,,7802,89.6012134,103.7824825,79.90825364,27.61304104,4.850783363
,,,,,,,7803,88.96291446,104.5486876,78.83628436,27.59063565,4.846847408
,,,,,,,7804,88.03396154,103.6538695,80.67995141,27.43059716,4.818733444
,,,,,,,7805,88.32176597,104.9591546,77.31691053,27.54902564,4.839537777
,,,,,,,7806,89.06834776,107.1592579,81.38258674,29.26463825,5.140919472
,,,,,,,7807,94.73610039,113.1849138,84.90176881,29.60712062,5.201083355
,,,,,,,7808,96.44013059,115.0675892,86.14489285,29.70634448,5.218514013
,,,,,,,7809,95.69639834,114.3643224,90.48982157,29.96240607,5.263496356
,,,,,,,7810,92.61033696,115.5574132,90.495827,29.59751831,5.199396518
,,,,,,,7811,91.38503096,120.0123487,88.0666305,29.51109752,5.184214977
,,,,,,,7812,93.66751958,118.5100394,91.46870669,28.69490123,5.04083376
,,,,,,,7813,89.65250527,119.1339492,88.07263593,28.69490123,5.04083376
,,,,,,,7814,89.43878911,117.472926,91.34859808,26.99529246,4.742263462
,,,,,,,7815,92.49065591,117.5687016,86.15690371,24.94359902,4.381842442
,,,,,,,7816,93.3768656,117.9682229,89.93131657,26.32633158,4.624747092
,,,,,,,7817,92.8810441,117.0132029,91.28253835,27.36338099,4.806925579
,,,,,,,7818,96.95874847,112.8319122,92.14431758,34.72835229,6.100730206
,,,,,,,7819,106.9350189,116.211424,95.53738562,41.52358657,7.294449121
,,,,,,,7820,109.593648,113.4147754,98.18578031,43.14317609,7.578962438
,,,,,,,7821,102.4583777,108.9598399,95.56741277,42.51262444,7.468193419
,,,,,,,7822,94.10350055,109.6439516,92.16533658,40.29449097,7.078533877
,,,,,,,7823,92.29403704,109.2717949,90.57089488,35.49333627,6.235114954
,,,,,,,7824,94.12629694,108.0951227,87.00667208,32.94552352,5.787540646
,,,,,,,7825,89.61261159,104.8113865,82.39450172,29.77356065,5.230321878
,,,,,,,7826,88.52978304,103.2652941,83.1661995,27.61304104,4.850783363
,,,,,,,7827,87.81454628,103.2434025,81.70387725,27.59063565,4.846847408
,,,,,,,7828,86.93403569,102.2528087,77.68624448,27.43059716,4.818733444
,,,,,,,7829,87.14205276,104.9892556,80.15147356,27.54902564,4.839537777
,,,,,,,7830,87.86868771,106.8062563,82.43954245,29.26463825,5.140919472
,,,,,,,7831,93.254335,112.2572583,85.83261049,29.60712062,5.201083355
,,,,,,,7832,95.11224083,114.5421914,89.97936001,29.70634448,5.218514013
,,,,,,,7833,94.5736761,115.3029237,91.23449491,29.96240607,5.263496356
,,,,,,,7834,91.81246329,114.9335033,89.63705049,29.59751831,5.199396518
,,,,,,,7835,90.51876812,119.4978967,87.67027211,29.51109752,5.184214977
,,,,,,,7836,92.40516944,117.2895841,87.17782684,28.69490123,5.04083376
,,,,,,,7837,88.82043702,118.1023088,86.24698517,28.69490123,5.04083376
,,,,,,,7838,88.43289838,116.4303398,85.3581815,26.99529246,4.742263462
,,,,,,,7839,91.87230381,115.800957,85.44826296,24.94359902,4.381842442
,,,,,,,7840,92.35102802,115.9240971,86.50521866,26.32633158,4.624747092
,,,,,,,7841,92.04327674,115.4370096,85.45126567,27.36338099,4.806925579
,,,,,,,7842,96.02409646,110.7932593,87.41203862,34.72835229,6.100730206
,,,,,,,7843,105.9234291,115.0621163,93.09918097,41.52358657,7.294449121
,,,,,,,7844,108.3968375,114.3041206,96.00280645,43.14317609,7.578962438
,,,,,,,7845,101.6747518,109.9504337,91.18344875,42.51262444,7.468193419
,,,,,,,7846,93.17739718,109.8382393,89.68209121,40.29449097,7.078533877
,,,,,,,7847,91.16846525,109.6849983,87.18383227,35.49333627,6.235114954
,,,,,,,7848,92.93233598,108.9187932,84.25618507,32.94552352,5.787540646
,,,,,,,7849,87.05086719,107.5505698,80.63491069,29.77356065,5.230321878
,,,,,,,7850,85.97943683,105.9907951,77.50608158,27.61304104,4.850783363
,,,,,,,7851,85.26989918,105.916911,79.4428328,27.59063565,4.846847408
,,,,,,,7852,84.40648588,104.8797977,77.9084454,27.43059716,4.818733444
,,,,,,,7853,84.60880385,107.6244539,79.61398756,27.54902564,4.839537777
,,,,,,,7854,85.31264241,109.5098657,82.21433882,29.26463825,5.140919472
,,,,,,,7855,90.52446722,115.0621163,84.63752988,29.60712062,5.201083355
,,,,,,,7856,92.36242621,117.3634681,90.9132044,29.70634448,5.218514013
,,,,,,,7857,91.88940111,118.0393705,91.97916825,29.96240607,5.263496356
,,,,,,,7858,89.2336216,117.6699502,90.20456364,29.59751831,5.199396518
,,,,,,,7859,87.96557237,122.3273827,91.67289131,29.51109752,5.184214977
,,,,,,,7860,89.76363768,120.1218065,90.64596275,28.69490123,5.04083376
,,,,,,,7861,86.30143585,120.8360192,91.36961709,28.69490123,5.04083376
,,,,,,,7862,85.90534856,119.1011119,91.60382886,26.99529246,4.742263462
,,,,,,,7863,89.16523242,118.4607833,91.14141074,24.94359902,4.381842442
,,,,,,,7864,89.57841701,118.6249701,91.1534216,26.32633158,4.624747092
,,,,,,,7865,89.30770987,118.0585256,92.56169497,27.36338099,4.806925579
,,,,,,,7866,93.20874221,113.3901473,91.24950849,34.72835229,6.100730206
,,,,,,,7867,102.9000578,117.6918418,95.83165169,41.52358657,7.294449121
,,,,,,,7868,105.3164752,116.8353339,95.23110868,43.14317609,7.578962438
,,,,,,,7869,98.81665431,112.4241816,92.94904522,42.51262444,7.468193419
,,,,,,,7870,90.5757591,112.3338789,93.09317554,40.29449097,7.078533877
,,,,,,,7871,88.6095704,112.1560098,87.85944316,35.49333627,6.235114954
,,,,,,,7872,90.27370692,111.3159206,84.35827738,32.94552352,5.787540646
,,,,,,,7873,93.63047544,107.7174931,80.22353872,33.86094368,5.948352521
,,,,,,,7874,93.41390973,105.6651579,81.42762747,32.39179034,5.690266331
,,,,,,,7875,92.8696459,106.4039986,79.16958573,31.52118096,5.537326366
,,,,,,,7876,92.73286756,105.4763431,78.43091782,31.43796094,5.522707105
,,,,,,,7877,93.23438815,106.8007834,79.99232966,31.37394555,5.511461519
,,,,,,,7878,94.85293189,109.058352,81.98312976,33.37762744,5.863448349
,,,,,,,7879,100.8284358,115.1743107,85.1780186,32.15493338,5.648657664
,,,,,,,7880,101.4068942,117.0980328,89.17463237,32.19654338,5.655967294
,,,,,,,7881,102.5239173,116.3619286,92.7058253,32.90391351,5.780231016
,,,,,,,7882,102.0793877,117.5960661,90.89819082,32.51021882,5.711070664
,,,,,,,7883,101.3442041,122.1686688,93.25532216,33.14077047,5.821839682
,,,,,,,7884,102.210467,120.688251,92.04522798,32.18053953,5.653155898
,,,,,,,7885,99.14720197,121.2683778,89.91930571,32.04290643,5.628977889
,,,,,,,7886,95.65935421,119.5827265,91.01229399,30.95144393,5.437240654
,,,,,,,7887,97.43747268,119.683975,90.06944146,29.89839067,5.25225077
,,,,,,,7888,97.10977456,120.1053879,89.36680613,31.6012002,5.551383348
,,,,,,,7889,96.5284666,119.0901661,89.88927856,31.55638942,5.543511438
,,,,,,,7890,96.98724396,114.8705651,93.90991404,37.33057814,6.557863262
,,,,,,,7891,104.4502123,118.3102787,99.63909441,44.83318254,7.875845898
,,,,,,,7892,106.6985064,115.4506918,99.9363632,46.31833973,8.136743485
,,,,,,,7893,100.985161,110.938291,97.13483004,45.64617807,8.018664836
,,,,,,,7894,95.71919473,111.6388214,93.41746877,43.94656931,7.720094537
,,,,,,,7895,94.43689776,111.2119357,91.98517368,39.75676164,6.984070958
,,,,,,,7896,93.30847642,110.0106355,85.60740685,36.82165574,6.468460856
,,,,,,,7897,93.78150153,107.1017925,78.45193683,33.86094368,5.948352521
,,,,,,,7898,93.52504213,105.1616517,78.86931422,32.39179034,5.690266331
,,,,,,,7899,92.97222966,105.8402905,79.37677307,31.52118096,5.537326366
,,,,,,,7900,92.82405312,104.8195959,79.16958573,31.43796094,5.522707105
,,,,,,,7901,93.31132597,106.1905557,78.47896126,31.37394555,5.511461519
,,,,,,,7902,94.92132106,108.4727524,82.92598229,33.37762744,5.863448349
,,,,,,,7903,100.9737628,114.4217878,87.48410378,32.15493338,5.648657664
,,,,,,,7904,101.7146455,116.4659136,91.30055464,32.19654338,5.655967294
,,,,,,,7905,102.8373677,115.800957,90.00338173,32.90391351,5.780231016
,,,,,,,7906,102.3728912,117.4127242,93.24931673,32.51021882,5.711070664
,,,,,,,7907,101.6690527,122.2699173,92.53767325,33.14077047,5.821839682
,,,,,,,7908,102.5410146,120.5733203,89.91930571,32.18053953,5.653155898
,,,,,,,7909,99.47490009,121.1342919,90.60392474,32.04290643,5.628977889
,,,,,,,7910,95.86167217,119.3419192,89.27972739,30.95144393,5.437240654
,,,,,,,7911,97.79081673,119.377493,91.46570397,29.89839067,5.25225077
,,,,,,,7912,97.48591501,119.8399525,90.18955006,31.6012002,5.551383348
,,,,,,,7913,96.90460705,118.6413888,92.08126056,31.55638942,5.543511438
,,,,,,,7914,97.40042854,114.8733015,92.62775471,37.33057814,6.557863262
,,,,,,,7915,104.7950078,118.1351461,97.70834862,44.83318254,7.875845898
,,,,,,,7916,106.9321694,115.3795442,98.57913599,46.31833973,8.136743485
,,,,,,,7917,101.1874789,110.8151509,98.01462555,45.64617807,8.018664836
,,,,,,,7918,95.9272118,111.5594644,94.66359553,43.94656931,7.720094537
,,,,,,,7919,94.59647249,111.0477488,91.07535101,39.75676164,6.984070958
,,,,,,,7920,93.46235206,109.701417,86.40612907,36.82165574,6.468460856
,,,,,,,7921,95.62515962,108.0923863,85.72151003,33.86094368,5.948352521
,,,,,,,7922,95.38579752,106.0537334,82.87193342,32.39179034,5.690266331
,,,,,,,7923,94.83868414,106.7871011,81.91106459,31.52118096,5.537326366
,,,,,,,7924,94.6962067,105.8539728,81.1153451,31.43796094,5.522707105
,,,,,,,7925,95.19487775,107.1975682,83.16920221,31.37394555,5.511461519
,,,,,,,7926,96.83051878,109.468819,83.30132168,33.37762744,5.863448349
,,,,,,,7927,102.9485001,115.6039328,88.14169838,32.15493338,5.648657664
,,,,,,,7928,103.6551882,117.5002905,90.25861251,32.19654338,5.655967294
,,,,,,,7929,104.7978573,116.7587134,90.9942777,32.90391351,5.780231016
,,,,,,,7930,104.3362304,117.9736958,88.92840973,32.51021882,5.711070664
,,,,,,,7931,103.5924981,122.5545078,88.11767666,33.14077047,5.821839682
,,,,,,,7932,104.4844069,121.0713536,88.33387214,32.18053953,5.653155898
,,,,,,,7933,101.2957618,121.643271,87.05471552,32.04290643,5.628977889
,,,,,,,7934,97.62839245,119.941201,88.96744503,30.95144393,5.437240654
,,,,,,,7935,99.60882889,120.0561318,87.1898377,29.89839067,5.25225077
,,,,,,,7936,99.30677671,120.4939633,88.24679341,31.6012002,5.551383348
,,,,,,,7937,98.711221,119.4924238,90.73904692,31.55638942,5.543511438
,,,,,,,7938,99.18139656,115.3384975,89.27672468,37.33057814,6.557863262
,,,,,,,7939,106.7241523,118.759056,94.32128601,44.83318254,7.875845898
,,,,,,,7940,108.9069067,115.8721046,94.1411231,46.31833973,8.136743485
,,,,,,,7941,103.0111902,111.3569673,95.36623086,45.64617807,8.018664836
,,,,,,,7942,97.63979064,112.0547613,92.99408594,43.94656931,7.720094537
,,,,,,,7943,96.30050269,111.6415578,89.61302877,39.75676164,6.984070958
,,,,,,,7944,95.20342639,110.4156296,87.02769109,36.82165574,6.468460856
,,,,,,,7945,97.40327809,106.5736583,84.46937784,33.72331058,5.924174512
,,,,,,,7946,97.18386283,104.5350054,83.55955517,32.2477557,5.664963763
,,,,,,,7947,96.639599,105.2902647,82.1122465,31.37074478,5.51089924
,,,,,,,7948,96.49712156,104.3790279,84.31924209,31.28112322,5.49515542
,,,,,,,7949,97.00434126,105.6979953,82.98603659,31.21710783,5.483909834
,,,,,,,7950,98.62573454,107.925463,88.21076083,33.21438818,5.834772106
,,,,,,,7951,104.7066717,113.9839563,92.9250235,31.9404818,5.610984952
,,,,,,,7952,105.3649175,115.8803139,93.79881359,32.03650489,5.62785333
,,,,,,,7953,106.5018875,115.1606284,94.25222356,32.83989811,5.76898543
,,,,,,,7954,106.0260128,116.3701379,91.49272841,32.49101421,5.707696988
,,,,,,,7955,105.2680329,120.8688565,94.20418012,33.16317586,5.825775637
,,,,,,,7956,106.1770389,119.3720201,91.74795919,32.23815339,5.663276925
,,,,,,,7957,102.8573146,119.9849842,90.78108493,32.12612645,5.64359715
,,,,,,,7958,99.18139656,118.3075423,88.11467394,31.05706934,5.45579587
,,,,,,,7959,101.1504348,118.4087908,87.67627754,30.0008153,5.270243707
,,,,,,,7960,100.8797277,118.8165214,88.69720067,31.72282945,5.572749961
,,,,,,,7961,100.2556765,117.8423463,89.23168395,31.61080251,5.553070186
,,,,,,,7962,100.7116043,113.6528462,89.79018896,37.24735812,6.543244001
,,,,,,,7963,108.3198997,117.0460403,94.30326972,44.79157253,7.868536268
,,,,,,,7964,110.5710432,114.2220272,98.81034505,46.25432433,8.125497899
,,,,,,,7965,104.5841411,109.7424637,95.1350218,45.57576113,8.006294692
,,,,,,,7966,99.15290107,110.4375212,93.34240089,43.86975083,7.706599835
,,,,,,,7967,97.85065726,110.0462093,92.81692576,39.66714009,6.968327138
,,,,,,,7968,96.83336833,108.8585914,87.51713364,36.72883342,6.452154757
,,,,,,,7969,92.11166591,107.0087533,80.17549528,32.64785193,5.735248673
,,,,,,,7970,91.89225065,104.9564182,78.61108072,30.60896156,5.377076771
,,,,,,,7971,91.36223457,105.9689035,80.87512789,30.27608151,5.318599725
,,,,,,,7972,91.21405803,105.0357752,79.14856672,29.96240607,5.263496356
,,,,,,,7973,91.68423359,106.4423088,79.65602557,29.6519314,5.208955265
,,,,,,,7974,93.18879537,108.672513,81.28349714,31.98209181,5.618294582
,,,,,,,7975,98.93633536,114.8377277,87.81440244,31.17869859,5.477162483
,,,,,,,7976,99.65442167,116.3044632,90.36671025,30.77860236,5.406877573
,,,,,,,7977,100.7400998,115.4972114,92.43558094,31.55638942,5.543511438
