,,,,,,,,,,,,SR-EMI  ,ER-EMI  ,WR-EMI  ,NR-EMI  ,WR-EMI  ,WR-EMI  ,NR-EMI  ,NR-EMI  ,NR-EMI  ,ER-EMI  ,SR-EMI  ,SR-EMI  ,WR-EMI  ,WR-EMI  ,ER-EMI  ,NR-EMI  ,NR-EMI  ,ER-EMI  ,SR-EMI  ,SR-EMI  ,NR-EMI  ,NR-EMI  ,WR-EMI  ,ER-EMI  ,,,NR-EMI  ,WR-EMI  ,SR-EMI  ,ER-EMI  ,NER-EMI,,,,,,,,,,,,,,,,,,,,,,,
Calendar Hour,,Calendar semester,Calendar trimester,Calendar week,Calendar day,Year,Month,Day,Date,Hour,,ANDHRA,BHR,CGS,DELHI,GOA,GUJ,HARYANA,HIMACHAL,J&K,JH,KARN,KERALA,MP,MAH,ODSA,PUNJAB,RAJ,SKM,TN,TELNGANA,UKHAND,UP,UT_WEST,WB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,2015-09-29,2,3,39,272,2015,09,29,9/29/15,19,6523,5041,3110,3684,4048,426,12905,6565,1107,1577,858,6309,3156,7724,17511,3102,6659,7791,78,11778,5242,1643,11849,989,7081,,,41239,43239,31526,14229,1999,132232,,,,,,,,,,,,,,,,,,,,,,
6524,2015-09-29,2,3,39,272,2015,09,29,9/29/15,20,6524,4946,3317,3790,4157,413,13241,7877,1189,2076,931,7056,3315,7820,18323,3573,7319,8532,83,11694,5143,1822,12069,670,7496,,,45041,44257,32154,15400,2164,139016,,,,,,,,,,,,,,,,,,,,,,
6525,2015-09-29,2,3,39,272,2015,09,29,9/29/15,21,6525,5191,3338,3810,4216,406,12708,7781,1243,2183,966,6976,3132,7637,17154,3622,7102,8435,82,11603,5397,1735,11852,734,7441,,,44547,42449,32299,15449,2171,136915,,,,,,,,,,,,,,,,,,,,,,
6526,2015-09-29,2,3,39,272,2015,09,29,9/29/15,22,6526,5093,3379,3729,4137,397,12774,7736,1189,2012,912,6966,3030,7580,17046,3486,7029,8057,81,11408,5296,1700,11890,798,7316,,,43750,42324,31793,15174,2132,135173,,,,,,,,,,,,,,,,,,,,,,
6527,2015-09-29,2,3,39,272,2015,09,29,9/29/15,23,6527,5047,3234,3709,4266,402,12460,7616,1112,1807,925,6354,2650,7883,16691,3535,6881,8016,78,10950,5248,1619,11990,809,7032,,,43307,41954,30249,14804,2080,132394,,,,,,,,,,,,,,,,,,,,,,
6528,2015-09-29,2,3,39,272,2015,09,29,9/29/15,24,6528,4642,3213,3724,4297,369,11960,7168,1125,1549,897,6182,2483,7779,16916,3482,6922,8311,74,10420,4827,1575,12398,790,6693,,,43345,41538,28554,14359,2018,129814,,,,,,,,,,,,,,,,,,,,,,
6529,2015-09-30,2,3,39,273,2015,09,30,9/30/15,1,6529,4681,3392,3560,4173,353,11768,6925,1075,1641,1010,5778,2070,7515,16141,3626,7106,8370,67,9987,4868,1495,12881,932,5929,,,43666,40269,27384,14024,1970,127313,,,,,,,,,,,,,,,,,,,,,,
6530,2015-09-30,2,3,39,273,2015,09,30,9/30/15,2,6530,4751,3308,3539,3747,332,11746,6626,1064,1524,1001,5860,2045,7260,16025,3347,7249,8151,64,9832,4940,1481,12882,927,5680,,,42724,39829,27428,13400,1883,125264,,,,,,,,,,,,,,,,,,,,,,
6531,2015-09-30,2,3,39,273,2015,09,30,9/30/15,3,6531,5103,3245,3534,3533,328,11336,6565,1052,1478,989,5840,1942,7299,15736,3255,7223,8104,62,9780,5306,1485,13235,927,5552,,,42675,39160,27971,13103,1841,124750,,,,,,,,,,,,,,,,,,,,,,
6532,2015-09-30,2,3,39,273,2015,09,30,9/30/15,4,6532,5307,3266,3519,3353,320,11417,6586,1077,1427,981,5665,1938,7275,15678,3228,7212,8031,60,9766,5518,1480,13172,905,5363,,,42338,39114,28194,12898,1812,124356,,,,,,,,,,,,,,,,,,,,,,
6533,2015-09-30,2,3,39,273,2015,09,30,9/30/15,5,6533,5251,3224,3529,3195,321,10597,6492,1042,1414,942,5746,1994,7192,15417,3245,7048,7759,60,9790,5460,1484,13176,901,5296,,,41610,37957,28241,12767,1794,122369,,,,,,,,,,,,,,,,,,,,,,
6534,2015-09-30,2,3,39,273,2015,09,30,9/30/15,6,6534,5352,3161,3372,3078,334,11798,6924,1092,1497,982,5824,2403,7284,16315,3173,7028,7967,59,10091,5565,1507,13134,906,5249,,,42227,40009,29235,12624,1774,125869,,,,,,,,,,,,,,,,,,,,,,
6535,2015-09-30,2,3,39,273,2015,09,30,9/30/15,7,6535,5310,2592,3458,3080,356,12313,7148,1117,1867,945,6176,2556,7512,16982,3323,7363,7963,52,10769,5521,1639,12430,909,4643,,,42607,41530,30332,11555,1624,127648,,,,,,,,,,,,,,,,,,,,,,
6536,2015-09-30,2,3,39,273,2015,09,30,9/30/15,8,6536,5250,2297,3494,3023,346,12488,6015,1215,2059,869,6638,2403,7463,17387,2962,7166,8221,50,11187,5458,1666,11810,887,4421,,,41175,42065,30936,10599,1489,126264,,,,,,,,,,,,,,,,,,,,,,
6537,2015-09-30,2,3,39,273,2015,09,30,9/30/15,9,6537,5133,2233,3473,3053,379,12725,6015,1237,2027,922,6494,2351,7477,18083,2986,7247,8098,51,11105,5337,1601,11598,917,4542,,,40876,43054,30420,10734,1508,126592,,,,,,,,,,,,,,,,,,,,,,
6538,2015-09-30,2,3,39,273,2015,09,30,9/30/15,10,6538,4629,2297,3438,3178,402,13136,6220,1207,1828,932,6482,2403,7466,18286,2854,7375,8072,55,11090,4813,1561,12051,962,4933,,,41492,43690,29417,11071,1556,127226,,,,,,,,,,,,,,,,,,,,,,
6539,2015-09-30,2,3,39,273,2015,09,30,9/30/15,11,6539,4896,2381,3438,3538,390,13310,6317,1054,1977,941,6488,2454,7267,18691,3001,7252,7872,59,11086,5090,1559,12474,990,5236,,,42043,44086,30014,11618,1632,129393,,,,,,,,,,,,,,,,,,,,,,
